web-scraper-order,web-scraper-start-url,link,link-href
1589873061-1100,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Cybersecurity 202: Internet-based voting is the new front in the election security wars,https://www.washingtonpost.com/politics/the-cybersecurity-202-internet-based-voting-is-the-new-front-in-the-election-security-wars/2020/05/11/d7391870-6066-407d-a6e2-7a129be5941d_story.html
1589873061-952,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Trump says he is taking hydroxychloroquine to protect against coronavirus, dismissing safety concerns",https://www.washingtonpost.com/politics/trump-says-he-is-taking-hydroxychloroquine-to-protect-against-coronavirus-dismissing-safety-concerns/2020/05/18/7b8c928a-9946-11ea-ac72-3841fcc9b35f_story.html
1589873061-1116,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Trump flouts coronavirus protocols as security experts warn of need to protect president from a lethal threat,https://www.washingtonpost.com/politics/trump-flouts-coronavirus-protocols-as-security-experts-warn-of-need-to-protect-president-from-a-lethal-threat/2020/05/08/3a6a9cec-9136-11ea-a9c0-73b93422d691_story.html
1589873061-974,https://www.washingtonpost.com/politics/?nid=top_nav_politics,"Eric Trump claims coronavirus is Democratic hoax, will ‘magically’ vanish after 2020 election",https://www.washingtonpost.com/politics/2020/05/17/eric-trump-coronavirus/
1589873061-1109,https://www.washingtonpost.com/politics/?nid=top_nav_politics,White House aides rattled after positive coronavirus tests and officials send mixed messages on how to respond,https://www.washingtonpost.com/politics/white-house-aides-rattled-after-positive-coronavirus-tests-and-officials-send-mixed-message-on-how-to-respond/2020/05/09/6dab2df6-920d-11ea-a9c0-73b93422d691_story.html
1589873061-964,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Daily 202: Coronavirus death toll is possible casualty of growing rift between President Trump and CDC,https://www.washingtonpost.com/politics/the-daily-202-coronavirus-death-toll-is-possible-casualty-of-growing-rift-between-president-trump-and-cdc/2020/05/18/3d8487c9-9aa3-4143-b5be-5e434a7f10d7_story.html
1589873061-954,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Key GOP senator asks Trump for ‘detailed reasoning’ for State Dept. inspector general’s removal,https://www.washingtonpost.com/politics/kep-gop-senator-asks-trump-for-detailed-reasoning-for-state-dept-inspector-generals-removal/2020/05/18/7456a430-993a-11ea-ac72-3841fcc9b35f_story.html
1589873061-1042,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Here’s what has happened to the people prosecuted by Robert Mueller’s team,https://www.washingtonpost.com/politics/2020/05/07/heres-whats-happened-people-prosecuted-by-robert-muellers-team/
1589873061-953,https://www.washingtonpost.com/politics/?nid=top_nav_politics,Biden says he would revoke permit for Keystone pipeline,https://www.washingtonpost.com/politics/biden-says-he-would-revoke-permit-for-keystone-pipeline/2020/05/18/93ba6fd4-9960-11ea-ac72-3841fcc9b35f_story.html
1589873061-1026,https://www.washingtonpost.com/politics/?nid=top_nav_politics,The Cybersecurity 202: New Jersey lawsuit tries to block Internet voting in the state,https://www.washingtonpost.com/politics/the-cybersecurity-202-new-jersey-lawsuit-tries-to-block-internet-voting-in-the-state/2020/05/14/45ac4c19-f4de-487b-b624-29f8a0eed666_story.html
