web-scraper-order,web-scraper-start-url,link,link-href
"1589912241-5090","https://www.usnews.com/news/national-news","7 States Partner in Coronavirus Fight","https://www.usnews.com/news/health-news/articles/2020-05-03/new-york-partners-with-six-states-to-purchase-coronavirus-tests-medical-equipment"
"1589912241-5031","https://www.usnews.com/news/national-news","Mayor’s Estimate Triples Moscow Virus Cases","https://www.usnews.com/news/world-report/articles/2020-05-07/moscow-mayor-says-russias-coronavirus-cases-are-near-double-the-official-count"
"1589912241-4946","https://www.usnews.com/news/national-news","Burr Stepping Down as Intel Chairman","https://www.usnews.com/news/politics/articles/2020-05-14/sen-richard-burr-temporarily-stepping-down-as-intel-chairman-amid-fbi-stock-investigation"
"1589912241-5021","https://www.usnews.com/news/national-news","1 in 4 to Refuse Virus Vaccine","https://www.usnews.com/news/national-news/articles/2020-05-08/poll-1-in-4-americans-say-they-will-not-get-a-coronavirus-vaccine"
"1589912241-4972","https://www.usnews.com/news/national-news","Hong Kong Sees Local Virus Transmission","https://www.usnews.com/news/world-report/articles/2020-05-13/locally-transmitted-coronavirus-cases-confirmed-in-hong-kong"
"1589912241-5067","https://www.usnews.com/news/national-news","White House Mulls Phasing Out Virus Task Force","https://www.usnews.com/news/national-news/articles/2020-05-05/pence-white-house-considering-phasing-out-coronavirus-task-force"
"1589912241-5040","https://www.usnews.com/news/national-news","Report: U.K. to Ease Stay-At-Home Orders","https://www.usnews.com/news/world-report/articles/2020-05-07/uk-to-ease-coronavirus-stay-at-home-orders-this-weekend-official-says"
"1589912241-5072","https://www.usnews.com/news/national-news","The COVID-19 Threat to Poultry Plants","https://www.usnews.com/news/healthiest-communities/articles/2020-05-05/chicken-plants-take-center-stage-in-delaware-coronavirus-fight"
"1589912241-4948","https://www.usnews.com/news/national-news","China Threatens Sanctions for Virus Criticism","https://www.usnews.com/news/world-report/articles/2020-05-14/china-threatens-to-sanction-us-politicians-for-coronavirus-criticism"
"1589912241-5053","https://www.usnews.com/news/national-news","CDC: Nearly 5,000 Inmates Infected With COVID-19","https://www.usnews.com/news/healthiest-communities/articles/2020-05-06/cdc-nearly-5-000-inmates-infected-by-coronavirus-88-deaths"
"1589912241-5028","https://www.usnews.com/news/national-news","Ebola Lessons Aid Doctor in Battling Coronavirus","https://www.usnews.com/news/healthiest-communities/articles/2020-05-08/how-lessons-from-ebola-can-inform-the-coronavirus-fight"
"1589912241-4947","https://www.usnews.com/news/national-news","A Dual Threat in Coal Country","https://www.usnews.com/news/healthiest-communities/articles/2020-05-14/coronavirus-pandemic-poses-dual-threat-in-virginia-coal-country"
"1589912241-4938","https://www.usnews.com/news/national-news","What Women Want","https://www.usnews.com/news/elections/articles/2020-05-15/women-voters-could-take-the-election-from-trump"
"1589912241-5001","https://www.usnews.com/news/national-news","NYC: 24,000 Excess Deaths During Pandemic","https://www.usnews.com/news/healthiest-communities/articles/2020-05-11/cdc-24-000-excess-deaths-in-new-york-city-during-coronavirus-pandemic"
"1589912241-4993","https://www.usnews.com/news/national-news","Meet the Robots Confronting COVID-19","https://www.usnews.com/news/healthiest-communities/articles/2020-05-12/this-time-theyre-on-our-side-meet-the-robots-confronting-coronavirus"
"1589912241-5027","https://www.usnews.com/news/national-news","Jetliner Hits, Kills Man on Austin, Texas, Airport Runway","https://www.usnews.com/news/us/articles/2020-05-08/jetliner-hits-kills-man-on-austin-texas-airport-runway"
"1589912241-4966","https://www.usnews.com/news/national-news","Poll: 'Normal' Is a Long Way Off","https://www.usnews.com/news/health-news/articles/2020-05-13/most-americans-dont-expect-safe-public-gatherings-until-late-2020-poll-finds"
"1589912241-5078","https://www.usnews.com/news/national-news","Key Virus Model Predicts 134,000 U.S. Deaths","https://www.usnews.com/news/national-news/articles/2020-05-04/coronavirus-model-nearly-doubles-us-death-projection-to-134-000-fatalities"
"1589912241-4918","https://www.usnews.com/news/national-news","Xi Pledges to Support Virus Investigation","https://www.usnews.com/news/world-report/articles/2020-05-18/xi-jinping-pledges-to-support-virus-investigation-as-china-casts-doubt-on-its-origin"
"1589912241-4986","https://www.usnews.com/news/national-news","Report: Uber Offers to Buy Grubhub","https://www.usnews.com/news/national-news/articles/2020-05-12/uber-makes-an-offer-to-buy-grubhub-sources-say"
"1589912241-5003","https://www.usnews.com/news/national-news","Poll: Fewer Americans Social Distancing","https://www.usnews.com/news/national-news/articles/2020-05-11/americans-social-distancing-decreases-as-coronavirus-pandemic-persists-poll-finds"
"1589912241-4931","https://www.usnews.com/news/national-news","5 New York Regions Will Open This Weekend","https://www.usnews.com/news/national-news/articles/2020-05-15/5-new-york-regions-state-beaches-to-open-this-month"
"1589912241-4907","https://www.usnews.com/news/national-news","Trump Says He Is Taking Hydroxychloroquine","https://www.usnews.com/news/national-news/articles/2020-05-18/trump-says-he-is-taking-hydroxychloroquine-drug-he-touted-as-coronavirus-treatment"
"1589912241-4935","https://www.usnews.com/news/national-news","Superintendents Dismiss White House Guidance","https://www.usnews.com/news/education-news/articles/2020-05-15/school-superintendents-dismiss-white-house-will-follow-leaked-cdc-guidance-on-reopening-schools"
"1589912241-5060","https://www.usnews.com/news/national-news","ADP: 20M U.S. Jobs Lost in April","https://www.usnews.com/news/economy/articles/2020-05-06/adp-more-than-20-million-people-lost-their-jobs-in-april"
"1589912241-5014","https://www.usnews.com/news/national-news","Obama: Virus Response a ‘Chaotic Disaster’","https://www.usnews.com/news/national-news/articles/2020-05-09/obama-blasts-trumps-coronavirus-response-as-absolute-chaotic-disaster"
"1589912241-5012","https://www.usnews.com/news/national-news","Trump Officials: Unemployment Could Pass 20%","https://www.usnews.com/news/national-news/articles/2020-05-10/trump-officials-say-unemployment-could-pass-20-during-coronavirus-pandemic"
"1589912241-4910","https://www.usnews.com/news/national-news","Barr: Criminal Probe of Biden, Obama Unlikely","https://www.usnews.com/news/elections/articles/2020-05-18/barr-does-not-expect-criminal-investigation-of-obama-biden"
"1589912241-5084","https://www.usnews.com/news/national-news","Study to Measure COVID-19 Infection in U.S. Kids","https://www.usnews.com/news/healthiest-communities/articles/2020-05-04/federal-study-aims-to-measure-coronavirus-infection-in-children"
